name,total games,spawns,victories,defeats,deaths,ground_kills,air_kills,naval_kills,rp,sl,games,win rate,spawn / g,lvling,farm,ground / game,air / game,naval / game,ground / spawn,air / spawn,naval / spawn,ground / death,air / death,naval / death,mode,name_x,id,Class,Class,Move Type,Move Type,rank,BR / a,BR / a,BR / r,BR / r,BR / s,BR / s,BRTank / r,BRTank / r,BRTank / s,BRTank / s,country,Prem,Prem,Event,Event,Gift,Gift,Normal,Normal,Own
MS-15,2336.0,2467.0,1154.0,1182.0,1988.0,0.0,96.0,3308.0,398443.0,4618753.0,4091.0,0.4940068493150685,1.0560787671232876,161.5091203891366,1872.2144304823673,0.0,0.0410958904109589,1.4160958904109588,0.0,0.03891366031617349,1.3408998783948116,0.0,0.0482897384305835,1.663983903420523,arcade,it_ms15_1a,it_ms15_1a,exp_torpedo_boat,,fast_ship,,2.0,1.3,,1.3,,1.3,,,,,,italy,False,,False,,False,,True,,False
RN Leone,3116.0,3233.0,1468.0,1648.0,2552.0,0.0,268.0,3707.0,561328.0,8104143.0,6216.0,0.4711168164313222,1.037548138639281,173.62449737086297,2506.694401484689,0.0,0.08600770218228498,1.1896662387676509,0.0,0.08289514382926075,1.1466130528920506,0.0,0.10501567398119123,1.4525862068965518,arcade,it_destroyer_leone_class,it_destroyer_leone_class,exp_destroyer,,ship,,2.0,4.0,,4.0,,4.0,,,,,,italy,False,,False,,False,,True,,False
RN Attilio Regolo,2631.0,2789.0,1282.0,1349.0,1751.0,0.0,278.0,2948.0,785439.0,25293036.0,5959.0,0.4872671987837324,1.0600532117065755,281.62029401219075,9068.854786661886,0.0,0.1056632459141011,1.1204865070315468,0.0,0.09967730369307996,1.0570096808892075,0.0,0.15876641918903484,1.6836093660765277,arcade,it_cruiser_capitani_romani_class_attilio_regolo,it_cruiser_capitani_romani_class_attilio_regolo,exp_cruiser,,ship,,3.0,4.7,,4.7,,4.7,,,,,,italy,False,,False,,False,,True,,False
RN Etna,3378.0,3535.0,1581.0,1797.0,1876.0,0.0,294.0,3619.0,891530.0,23882174.0,7379.0,0.46802841918294846,1.0464772054470102,252.2008486562942,6755.919094766619,0.0,0.08703374777975133,1.071343990526939,0.0,0.08316831683168317,1.0237623762376238,0.0,0.15671641791044777,1.9291044776119404,arcade,it_cruiser_etna_class,it_cruiser_etna_class,exp_cruiser,,ship,,3.0,4.7,,4.7,,4.7,,,,,,italy,False,,False,,False,,True,,False
RN Bartolomeo Colleoni,3596.0,3838.0,1763.0,1833.0,2457.0,0.0,215.0,3413.0,1136797.0,28748901.0,7150.0,0.49026696329254726,1.0672969966629589,296.19515372589893,7490.594319958312,0.0,0.05978865406006674,0.9491101223581757,0.0,0.05601875977071391,0.8892652423137051,0.0,0.08750508750508751,1.3890923890923892,arcade,it_cruiser_bartolomeocolleoni_1940,it_cruiser_bartolomeocolleoni_1940,exp_cruiser,,ship,,3.0,5.0,,5.0,,5.0,,,,,,italy,False,,False,,False,,True,,False
RN Trento,3106.0,3321.0,1547.0,1559.0,1857.0,0.0,322.0,4750.0,1300910.0,43793413.0,6049.0,0.4980682549903413,1.0692208628461044,391.7223727792834,13186.815115928937,0.0,0.10367031551835158,1.5292981326464907,0.0,0.09695874736525142,1.4302920806985848,0.0,0.17339795368874528,2.5578890683898763,arcade,it_cruiser_trento,it_cruiser_trento,exp_cruiser,,ship,,4.0,5.3,,5.3,,5.3,,,,,,italy,False,,False,,False,,True,,False
Re.2001 CB,8566.0,8858.0,4336.0,4230.0,7384.0,3964.0,9109.0,142.0,1057191.0,10008829.0,13811.0,0.5061872519262199,1.0340882558954003,119.34872431700158,1129.9197335741703,0.46275974784029883,1.063390147093159,0.016577165538174177,0.4475050801535335,1.0283359674870174,0.016030706705802665,0.5368364030335862,1.2336132177681474,0.019230769230769232,arcade,re_2001_cb,re_2001_cb,exp_fighter,,air,,2.0,3.0,,3.0,,2.3,,,,,,italy,False,,False,,False,,True,,False
Re.2001 CN,20047.0,21067.0,9760.0,10287.0,17885.0,6387.0,20295.0,208.0,2165507.0,22596346.0,36716.0,0.48685588866164514,1.0508804309871802,102.79142735083306,1072.5943893292829,0.3186012869756073,1.0123709283184517,0.010375617299346536,0.30317558266483124,0.9633550102055347,0.009873261499026915,0.3571149007548225,1.1347497903270898,0.011629857422421024,arcade,re_2001_cn,re_2001_cn,exp_fighter,,air,,3.0,4.3,,3.3,,3.3,,,,,,italy,False,,False,,False,,True,,False
SM.91,18146.0,18920.0,8705.0,9441.0,16979.0,11518.0,14113.0,863.0,1516324.0,13042859.0,26409.0,0.47972004849553623,1.042654028436019,80.14397463002115,689.3688689217759,0.6347404386641684,0.7777471619089606,0.047558690620522426,0.6087737843551797,0.7459302325581395,0.04561310782241015,0.6783673950173744,0.8312032510748572,0.05082749278520526,arcade,sm_91,sm_91,exp_assault,,air,,2.0,3.7,,3.7,,4.0,,,,,,italy,False,,False,,False,,True,,False
MS-53,2993.0,3144.0,1388.0,1605.0,2628.0,0.0,91.0,3444.0,453768.0,6111947.0,5218.0,0.46374874707651187,1.05045105245573,144.32824427480915,1944.0034987277354,0.0,0.03040427664550618,1.1506849315068493,0.0,0.028944020356234095,1.0954198473282444,0.0,0.03462709284627093,1.3105022831050228,arcade,it_ms53_2a,it_ms53_2a,exp_torpedo_boat,,fast_ship,,2.0,1.7,,1.7,,1.7,,,,,,italy,False,,False,,False,,True,,False
RN Eugenio di Savoia,1581.0,1694.0,753.0,828.0,1130.0,0.0,105.0,1999.0,655935.0,21640962.0,3775.0,0.476280834914611,1.071473750790639,387.2107438016529,12775.066115702479,0.0,0.06641366223908918,1.2643896268184693,0.0,0.06198347107438017,1.1800472255017709,0.0,0.09292035398230089,1.7690265486725665,arcade,it_cruiser_eugenio_di_savoia,it_cruiser_eugenio_di_savoia,exp_cruiser,,ship,,4.0,5.7,,5.7,,5.7,,,,,,italy,False,,False,,False,,True,,False
▄Ju 87 R-2,9384.0,9744.0,4762.0,4622.0,7993.0,13830.0,4796.0,526.0,638529.0,3980997.0,17004.0,0.507459505541347,1.0383631713554988,65.5304802955665,408.5588054187192,1.4737851662404091,0.5110826939471441,0.05605285592497869,1.4193349753694582,0.49220032840722494,0.05398193760262726,1.7302639809833604,0.6000250218941574,0.06580758163392969,arcade,ju-87r-2_italy,ju-87r-2_italy,exp_bomber,,air,,1.0,1.3,,1.3,,1.3,,,,,,italy,False,,False,,False,,True,,False
RN Zara,1624.0,1751.0,781.0,843.0,1111.0,0.0,55.0,1572.0,689145.0,18569031.0,3776.0,0.48091133004926107,1.0782019704433496,393.5722444317533,10604.814962878356,0.0,0.033866995073891626,0.9679802955665024,0.0,0.03141062250142775,0.8977727013135351,0.0,0.04950495049504951,1.414941494149415,arcade,it_cruiser_zara_class,it_cruiser_zara_class,exp_cruiser,,ship,,5.0,6.0,,6.0,,6.0,,,,,,italy,False,,False,,False,,True,,False
Stefano Turr,2157.0,2311.0,1011.0,1146.0,1945.0,0.0,56.0,1895.0,296361.0,4735653.0,3742.0,0.46870653685674546,1.0713954566527584,128.2392903504976,2049.1791432280397,0.0,0.025961984237366714,0.8785350023180343,0.0,0.024231934227607096,0.8199913457377759,0.0,0.02879177377892031,0.974293059125964,arcade,it_mas_stefano_turr,it_mas_stefano_turr,exp_torpedo_boat,,fast_ship,,2.0,1.7,,1.7,,1.7,,,,,,italy,False,,False,,False,,True,,False
M3 Bradley,95051.0,98424.0,44613.0,50438.0,83491.0,54981.0,11072.0,,22448048.0,277338158.0,219248.0,0.46935855488106387,1.03548621266478,228.07494107128343,2817.789949605787,0.5784368391705506,0.11648483445729135,,0.5586137527432333,0.11249288791351703,,0.6585260686780611,0.13261309602232577,,arcade,us_m3_bradley,us_m3_bradley,exp_tank,,tank,,6.0,8.3,,8.3,,8.3,,,,,,usa,False,,False,,False,,True,,False
RN Duca degli Abruzzi,1673.0,1813.0,795.0,878.0,1123.0,0.0,122.0,2630.0,1014713.0,28782400.0,4165.0,0.47519426180514046,1.0836820083682008,559.6872586872587,15875.565361279647,0.0,0.07292289300657502,1.572026300059773,0.0,0.06729178157749587,1.4506343077771648,0.0,0.10863757791629564,2.341941228851291,arcade,it_cruiser_garibaldi_class_abruzzi,it_cruiser_garibaldi_class_abruzzi,exp_cruiser,,ship,,5.0,5.7,,5.7,,5.7,,,,,,italy,False,,False,,False,,True,,False
M247,61629.0,64449.0,26440.0,35189.0,42116.0,26536.0,91191.0,,18040001.0,282995251.0,171848.0,0.4290188060815525,1.0457576790147496,279.9112631693277,4390.995221027479,0.4305765143033312,1.479676775543981,,0.41173641173641173,1.4149327375133827,,0.6300693323202583,2.1652341153005983,,arcade,us_m247,us_m247,exp_SPAA,,tank,,6.0,9.0,,9.0,,9.0,,,,,,usa,False,,False,,False,,True,,False
Fw 190 A-5/U14,11275.0,12929.0,5898.0,5377.0,10808.0,1536.0,13579.0,660.0,3394865.0,41275695.0,23457.0,0.5231042128603104,1.1466962305986697,262.57753886611493,3192.4893649934256,0.13623059866962306,1.2043458980044346,0.05853658536585366,0.1188026916234821,1.0502745765333745,0.05104803155696496,0.14211695040710584,1.2563841598815693,0.061065877128053295,arcade,fw_190a_5_u14,fw_190a_5_u14,exp_fighter,,air,,3.0,4.3,,4.0,,4.7,,,,,,germany,True,,False,,False,,False,,False
Chi-He,56355.0,57513.0,26019.0,30336.0,47058.0,45975.0,4001.0,,8579905.0,57049670.0,105491.0,0.46169816342826725,1.0205483098216663,149.18201102359467,991.943908333768,0.8158104870907639,0.07099636234584332,,0.7993844869855511,0.06956688053135812,,0.976985847252327,0.08502273789791322,,arcade,jp_type_1_chi_he,jp_type_1_chi_he,exp_tank,,tank,,2.0,2.7,,2.7,,2.7,,,,,,japan,False,,False,,False,,True,,False
▅M16 MGMC,29295.0,29868.0,12099.0,17196.0,19040.0,5605.0,24749.0,,2739263.0,23577202.0,91126.0,0.41300563236047105,1.0195596518177164,91.7123007901433,789.3800053569037,0.19132957842635262,0.8448199351425157,,0.1876590330788804,0.8286125619391992,,0.29438025210084034,1.2998424369747898,,arcade,jp_halftrack_m16,jp_halftrack_m16,exp_SPAA,,tank,,2.0,2.7,,2.7,,2.7,,,,,,japan,False,,False,,False,,True,,False
J1N1,23139.0,24010.0,11506.0,11633.0,21077.0,9556.0,18670.0,259.0,1831909.0,10728456.0,38730.0,0.4972557154587493,1.037642076148494,76.29775093710954,446.8328196584756,0.41298241064868835,0.8068628722070963,0.011193223561951684,0.3980008329862557,0.7775926697209496,0.010787172011661808,0.4533852066233335,0.8857996868624567,0.012288276320159415,arcade,j1n1_mod11_early,j1n1_mod11_early,exp_fighter,,air,,2.0,2.0,,2.0,,2.3,,,,,,japan,False,,False,,False,,True,,True
Chi-Nu,111152.0,114228.0,54883.0,56269.0,87571.0,152764.0,10109.0,,24828132.0,252701114.0,183704.0,0.4937652943716712,1.0276738160356989,217.35591973946842,2212.251934727037,1.3743702317547142,0.09094753130847848,,1.3373603669853276,0.0884984417130651,,1.7444587820168778,0.11543775907549303,,arcade,jp_type_3_chi_nu,jp_type_3_chi_nu,exp_tank,,tank,,3.0,3.3,,3.3,,3.3,,,,,,japan,False,,False,,False,,True,,False
▅M24,164760.0,175385.0,85958.0,78802.0,144573.0,287466.0,14861.0,,52405569.0,476203271.0,237339.0,0.5217164360281622,1.064487739742656,298.80302762493943,2715.1881346751434,1.7447560087399854,0.09019786355911628,,1.6390569318926933,0.08473358611055677,,1.988379572949306,0.10279236095259835,,arcade,jp_m24_chaffee,jp_m24_chaffee,exp_tank,,tank,,3.0,3.3,,3.7,,3.7,,,,,,japan,False,,False,,False,,True,,False
So-Ki,33731.0,34349.0,14508.0,19223.0,21712.0,10247.0,24530.0,,3508590.0,43317714.0,116361.0,0.43010880199223267,1.0183214253950372,102.14533174182654,1261.1055343678127,0.3037858349885862,0.7272242151136936,,0.29832018399371163,0.7141401496404554,,0.4719509948415623,1.1297899778924096,,arcade,jp_type_95_so_ki,jp_type_95_so_ki,exp_SPAA,,tank,,2.0,3.0,,3.0,,3.0,,,,,,japan,False,,False,,False,,True,,False
Na-To,82610.0,84910.0,40387.0,42223.0,68953.0,109687.0,5951.0,,16481710.0,191985835.0,163116.0,0.48888754388088607,1.0278416656579106,194.10799670239078,2261.0509362854787,1.3277690352257596,0.07203728362183755,,1.2918030856200684,0.07008597338358262,,1.5907502211651414,0.0863051643873363,,arcade,jp_type_5_na_to,jp_type_5_na_to,exp_tank_destroyer,,tank,,3.0,3.3,,3.3,,3.3,,,,,,japan,False,,False,,False,,True,,False
Chi-To,94323.0,96696.0,46868.0,47455.0,79665.0,128710.0,6615.0,,22394059.0,260799607.0,140948.0,0.4968883517275744,1.0251582328806335,231.59240299495326,2697.108536030446,1.36456643660613,0.07013135714512897,,1.3310788450401259,0.0684102755026061,,1.615640494571016,0.08303520994163058,,arcade,jp_type_4_chi_to,jp_type_4_chi_to,exp_tank,,tank,,3.0,4.7,,4.7,,4.7,,,,,,japan,False,,False,,False,,True,,False
Chi-To Late,77340.0,79448.0,39677.0,37663.0,63235.0,124260.0,5559.0,,22855664.0,273991380.0,110010.0,0.5130204292733385,1.0272562710111197,287.6807975027691,3448.688198570134,1.6066718386346004,0.07187742435996897,,1.5640418890343368,0.06997029503574666,,1.9650510002372104,0.08791017632640152,,arcade,jp_type_4_chi_to_late,jp_type_4_chi_to_late,exp_tank,,tank,,3.0,4.7,,4.7,,4.7,,,,,,japan,False,,False,,False,,True,,False
Chi-Ri,83450.0,86260.0,40713.0,42737.0,74138.0,99100.0,4362.0,,18241030.0,230131709.0,116051.0,0.48787297783103656,1.0336728579988017,211.465685137955,2667.8844076049154,1.1875374475733973,0.05227082085080887,,1.148852306978901,0.050568050081150014,,1.3366964309800642,0.058836224338395963,,arcade,jp_type_5_chi_ri,jp_type_5_chi_ri,exp_tank,,tank,,4.0,5.7,,5.7,,5.7,,,,,,japan,False,,False,,False,,True,,False
▅M19A1,37745.0,38738.0,16716.0,21029.0,26813.0,16189.0,28551.0,,4932742.0,66681302.0,92335.0,0.4428666048483243,1.026308120280832,127.33600082606226,1721.3408539418658,0.4289044906610147,0.75641806861836,,0.41791006247095874,0.7370282410036656,,0.603774288591355,1.0648193040689218,,arcade,jp_m19,jp_m19,exp_SPAA,,tank,,3.0,4.3,,4.0,,4.0,,,,,,japan,False,,False,,False,,True,,False
◐Bf 109 F-4,7526.0,8227.0,4190.0,3336.0,6663.0,2902.0,19602.0,77.0,3681037.0,44209937.0,11539.0,0.5567366462928515,1.0931437682699974,447.43369393460557,5373.761638507353,0.3855965984586766,2.604570821153335,0.01023119851182567,0.35274097483894495,2.382642518536526,0.009359426279324177,0.4355395467507129,2.9419180549302117,0.011556355995797688,arcade,bf-109f-4_hungary,bf-109f-4_hungary,exp_fighter,,air,,3.0,4.3,,4.0,,4.0,,,,,,italy,False,,True,,False,,False,,True
▅M4A3 (76) W,45818.0,47721.0,21783.0,24035.0,41584.0,40223.0,3946.0,,9632244.0,125393792.0,71806.0,0.4754245056528002,1.0415338949757738,201.84497391085685,2627.643846524591,0.877886420184207,0.08612335763237156,,0.8428783973512709,0.08268896293036608,,0.9672710657945364,0.09489226625625241,,arcade,jp_m4a3e8_76w_sherman,jp_m4a3e8_76w_sherman,exp_tank,,tank,,4.0,5.3,,5.7,,5.7,,,,,,japan,False,,False,,False,,True,,False
▅M42,40369.0,41508.0,18033.0,22336.0,29727.0,17029.0,28888.0,,5699144.0,79675330.0,108031.0,0.44670415417771064,1.0282147192152393,137.30230317047315,1919.5174424207382,0.4218335851767445,0.715598602888355,,0.4102582634672834,0.6959622241495615,,0.5728462340633095,0.9717764994785885,,arcade,jp_m42_duster,jp_m42_duster,exp_SPAA,,tank,,3.0,4.3,,4.0,,4.0,,,,,,japan,False,,False,,False,,True,,False
▅M41A1,44892.0,46297.0,21473.0,23419.0,40394.0,29389.0,3281.0,,9791889.0,133199572.0,76188.0,0.47832575960081974,1.0312973358282098,211.50158757586885,2877.0670237812387,0.6546600730642431,0.07308651875612582,,0.6347927511501825,0.07086852279845346,,0.7275585482992524,0.08122493439619745,,arcade,jp_m41_walker_bulldog,jp_m41_walker_bulldog,exp_tank,,tank,,4.0,6.0,,6.3,,6.3,,,,,,japan,False,,False,,False,,True,,False
ST-A1,73972.0,76379.0,34585.0,39387.0,65483.0,64376.0,5821.0,,15252118.0,223633931.0,100899.0,0.4675417725625913,1.0325393392094306,199.689940952356,2927.9504968643214,0.8702752392797275,0.07869193748986103,,0.8428494743319499,0.07621204781418976,,0.9830948490447903,0.08889330055128812,,arcade,jp_st_a1,jp_st_a1,exp_tank,,tank,,4.0,6.3,,6.3,,6.3,,,,,,japan,False,,False,,False,,True,,False
Bosvark,16261.0,16500.0,6936.0,9325.0,9926.0,3876.0,15702.0,,1979159.0,29881825.0,46202.0,0.4265420330852961,1.014697743066232,119.9490303030303,1811.019696969697,0.23836172437119488,0.9656232704015744,,0.2349090909090909,0.9516363636363636,,0.39048962321176706,1.5819061051783196,,arcade,uk_bosvark,uk_bosvark,exp_SPAA,,wheeled_vehicle,,3.0,5.3,,5.3,,5.3,,,,,,britain,False,,False,,False,,True,,False
Skink,18902.0,19219.0,7733.0,11169.0,10250.0,3242.0,16963.0,,2530331.0,39765223.0,71248.0,0.40911014707438365,1.0167707120939584,131.65778656537802,2069.057859409959,0.17151624166754842,0.8974182626177124,,0.16868723658879234,0.8826161610905875,,0.31629268292682927,1.6549268292682926,,arcade,uk_skink_aa,uk_skink_aa,exp_SPAA,,tank,,4.0,5.7,,5.3,,5.3,,,,,,britain,False,,False,,False,,True,,False
Centurion Mk 10,28815.0,29654.0,13218.0,15597.0,24213.0,23323.0,1136.0,,7749877.0,109793129.0,54988.0,0.458719416970328,1.0291167794551448,261.34339380859245,3702.4728198556686,0.8094048238764532,0.03942391115738331,,0.7865043501719835,0.03830849126593377,,0.9632428860529467,0.046916945442530875,,arcade,uk_centurion_mk_10,uk_centurion_mk_10,exp_tank,,tank,,5.0,8.0,,8.0,,8.0,,,,,,britain,False,,False,,False,,True,,False
Conqueror,33918.0,35492.0,15981.0,17937.0,27825.0,29820.0,1543.0,,10204913.0,153231754.0,58381.0,0.4711657526976826,1.0464060380918687,287.5271328750141,4317.360362898681,0.8791791968866088,0.04549206910784834,,0.8401893384424659,0.0434745858221571,,1.0716981132075472,0.05545372866127583,,arcade,uk_conqueror_mk_2,uk_conqueror_mk_2,exp_heavy_tank,,heavy_tank,,5.0,7.7,,7.7,,7.7,,,,,,britain,False,,False,,False,,True,,False
Type 61,65758.0,67972.0,31137.0,34621.0,58932.0,53074.0,4269.0,,14529838.0,217046876.0,96558.0,0.4735089266705192,1.033668907205207,213.7621079267934,3193.180662625787,0.8071109218650202,0.0649198576599045,,0.7808215147413641,0.0628052727593715,,0.9005972985814159,0.07243942170637345,,arcade,jp_type_61,jp_type_61,exp_tank,,tank,,4.0,6.3,,6.7,,6.7,,,,,,japan,False,,False,,False,,True,,False
Ki-45 Tei,28570.0,29374.0,14620.0,13950.0,25903.0,22487.0,11320.0,368.0,971023.0,2913655.0,40023.0,0.511725586279314,1.0281414070703536,33.05722748008443,99.19163205555934,0.7870843542177108,0.39621981099054954,0.01288064403220161,0.765540954585688,0.3853748212705113,0.012528086062504256,0.8681233833918851,0.43701501756553296,0.014206848627572096,arcade,ki-45_tei,ki-45_tei,exp_fighter,,air,,1.0,1.3,,1.7,,2.3,,,,,,japan,False,,False,,False,,True,,False
Ki-43-I,81918.0,85012.0,40917.0,41001.0,72392.0,13000.0,116064.0,142.0,8074823.0,25795626.0,116644.0,0.499487292170219,1.037769476793867,94.98450806944902,303.4351150425822,0.15869528064650015,1.4168314656119534,0.0017334407578310017,0.15291958782289558,1.3652660800828118,0.0016703524208347058,0.17957785390650902,1.6032710796773124,0.0019615427119018675,arcade,ki_43_1,ki_43_1,exp_fighter,,air,,1.0,2.0,,2.7,,2.3,,,,,,japan,False,,False,,False,,True,,True
Ki-21-Ia,12993.0,14180.0,6870.0,6123.0,9916.0,27424.0,1282.0,1146.0,2892187.0,9255171.0,51389.0,0.5287462479796814,1.0913568844762565,203.96241184767277,652.6918899858956,2.110674978834757,0.09866851381513123,0.0882013391826368,1.9339915373765868,0.09040902679830748,0.08081805359661495,2.765631302944736,0.12928600242033078,0.11557079467527229,arcade,ki_21_1ko,ki_21_1ko,exp_bomber,,air,,1.0,2.0,,1.7,,1.7,,,,,,japan,False,,False,,False,,True,,True
He 51 B-2/H,1885.0,2018.0,1035.0,850.0,1651.0,1245.0,2473.0,7.0,322343.0,1708190.0,5741.0,0.5490716180371353,1.0705570291777189,159.7338949454906,846.4767096134786,0.6604774535809018,1.3119363395225465,0.003713527851458886,0.6169474727452924,1.2254707631318136,0.003468780971258672,0.7540884312537856,1.4978800726832222,0.004239854633555421,arcade,he51b_2w,he51b_2w,exp_fighter,,air,,1.0,1.0,,1.0,,1.0,,,,,,germany,True,,False,,False,,False,,False
▀G.50 serie 2,512.0,514.0,262.0,250.0,469.0,0.0,849.0,0.0,0.0,0.0,1606.0,0.51171875,1.00390625,0.0,0.0,0.0,1.658203125,0.0,0.0,1.6517509727626458,0.0,0.0,1.8102345415778252,0.0,arcade,fiat_g50_seria2,fiat_g50_seria2,exp_fighter,,air,,1.0,2.0,,1.7,,1.7,,,,,,germany,False,,False,,False,,True,,True
▀G.50 AS serie 7,343.0,357.0,230.0,113.0,323.0,251.0,843.0,5.0,0.0,0.0,1289.0,0.6705539358600583,1.0408163265306123,0.0,0.0,0.7317784256559767,2.457725947521866,0.014577259475218658,0.7030812324929971,2.361344537815126,0.014005602240896359,0.7770897832817337,2.609907120743034,0.015479876160990712,arcade,fiat_g50_seria7as,fiat_g50_seria7as,exp_fighter,,air,,1.0,2.0,,1.7,,2.0,,,,,,germany,False,,False,,False,,True,,True
▀S.M.79 serie 8,139.0,153.0,77.0,62.0,107.0,459.0,40.0,31.0,42496.0,234439.0,408.0,0.5539568345323741,1.1007194244604317,277.7516339869281,1532.2810457516339,3.302158273381295,0.28776978417266186,0.22302158273381295,3.0,0.26143790849673204,0.20261437908496732,4.289719626168225,0.37383177570093457,0.2897196261682243,arcade,sm_79_1939,sm_79_1939,exp_bomber,,air,,2.0,2.0,,2.0,,2.3,,,,,,germany,False,,False,,False,,True,,False
▀S.M.79 B,203.0,218.0,129.0,74.0,169.0,701.0,28.0,4.0,53758.0,396858.0,429.0,0.6354679802955665,1.0738916256157636,246.59633027522935,1820.4495412844037,3.4532019704433496,0.13793103448275862,0.019704433497536946,3.2155963302752295,0.12844036697247707,0.01834862385321101,4.14792899408284,0.16568047337278108,0.023668639053254437,arcade,sm_79_iar,sm_79_iar,exp_bomber,,air,,2.0,2.3,,2.3,,2.3,,,,,,germany,False,,False,,False,,True,,False
▀S.M.79 AS,155.0,162.0,95.0,60.0,136.0,540.0,32.0,25.0,35941.0,147447.0,591.0,0.6129032258064516,1.0451612903225806,221.85802469135803,910.1666666666666,3.4838709677419355,0.2064516129032258,0.16129032258064516,3.3333333333333335,0.19753086419753085,0.15432098765432098,3.9705882352941178,0.23529411764705882,0.18382352941176472,arcade,sm_79_1941,sm_79_1941,exp_bomber,,air,,2.0,2.3,,2.3,,2.3,,,,,,germany,False,,False,,False,,True,,False
▀S.M.79 bis/T.M,217.0,218.0,116.0,101.0,171.0,402.0,21.0,37.0,40764.0,304713.0,480.0,0.5345622119815668,1.0046082949308757,186.9908256880734,1397.7660550458716,1.8525345622119815,0.0967741935483871,0.17050691244239632,1.8440366972477065,0.0963302752293578,0.16972477064220184,2.3508771929824563,0.12280701754385964,0.21637426900584794,arcade,sm_79_1943,sm_79_1943,exp_bomber,,air,,2.0,2.3,,2.3,,2.3,,,,,,germany,False,,False,,False,,True,,False
